row_id,text,true_label,true_label_enc,challenge_type,dataset
1404,"<USER> but it's not their fault, because their policy says they at least got us to our destination. Really?",neutral,1,negation|emoji_heavy,D2
1405,"<USER> fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is Cancelled Flighted when it lands. #whatstatus",negative,0,emoji_heavy,D2
1406,<USER> after 443min of avoidable non-weather delays that #Appreciation link better be giving out #GoldenTickets,negative,0,hashtag_heavy|emoji_heavy,D2
1407,<USER> we called and were able to get rescheduled. Thank you for the quick responses today!!,positive,2,emoji_heavy,D2
1408,<USER> I'm not sure what happened to my USAirways status when the merger took place.,negative,0,negation|emoji_heavy,D2
1409,<USER> ticket issued whilst delivering your customers.,negative,0,emoji_heavy,D2
1410,"<USER> I got a flight at 11:55am on Thursday but looking for something tomorrow, anything available?",positive,2,emoji_heavy,D2
1411,<USER> #DestinationDragons Any word on winners of contest? Any chance for tix for the Provo DestinationDragons show? Fingers Crossed!,neutral,1,emoji_heavy,D2
1412,<USER> :arrived in San Juan early. Thanks for a great flight. LUV u!,positive,2,emoji_heavy,D2
1413,<USER> of course this morning I see a non-stop from IAH to SFO but that was not available yesterday. #UnitedHatesUsAll,negative,0,negation|emoji_heavy,D2
1414,"<USER> I tried! Had me running from curb-side to self-check &amp; wasting even more time. Ended up Flight Booking Problems United for $$$, am so upset",negative,0,emoji_heavy,D2
1415,<USER> I hope so because I fly very often and would hate to change airlines.,neutral,1,emoji_heavy,D2
1416,<USER> really shouldn't offer sweeps if your link isn't going to work! B <URL>,negative,0,emoji_heavy,D2
1417,<USER> I understand a delay but to be stuck on the plane longer than the flight is unacceptable,negative,0,emoji_heavy,D2
1418,<USER> yet again you disappoint. Sitting at IAD for UA3728 for 3.5hrs and you can't seem to know why the plane hasn't left Albany. #Fail,negative,0,emoji_heavy,D2
1419,<USER> missing a day of vacation to see my husband because of this delay but stuff happens and I get that. Just wish it was handled better,negative,0,emoji_heavy,D2
1420,<USER> Please consider letting flyers with no overhead bin items board/deplane first (after first class). Make sense?,negative,0,negation|emoji_heavy,D2
1421,"<USER> backlog is an hour at most, this is over two! Unacceptable!!",negative,0,emoji_heavy,D2
1422,<USER> Report was filed but would like to support some active searching. Feels pretty passive now. Info on computer is precious.,negative,0,emoji_heavy,D2
1423,<USER> Fastest response all day. Hour on the phone: never got off hold. Hour in line: never got to the Flight Booking Problems desk.,negative,0,negation|emoji_heavy,D2
1424,<USER> Why announce it is for rollers at all? If I want to put a coat in there isn't that my choice? How about all gate checked? Thx,negative,0,emoji_heavy,D2
1425,<USER> Hi! what is the phone number for reservations in Venezuela? Thanks,neutral,1,emoji_heavy,D2
1426,<USER> sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,neutral,1,emoji_heavy,D2
1427,"<USER> again, no special meal catered for me in F JFK-LAX. thankfully i'm on qantas the rest of way-i fear what youd NOT cater on that",negative,0,negation|emoji_heavy,D2
1428,<USER> flt 1820 2rsw could have extended the courtsey of waiting 2min 4 10 of us.... gates closed in r faces. Ur fired,negative,0,emoji_heavy,D2
1429,"<USER> in the process of purchasing ticket, when prices changed. unbelievable. #RipOffs #PriceDiscrimination",negative,0,hashtag_heavy|emoji_heavy,D2
1430,"<USER> well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",negative,0,emoji_heavy,D2
1431,"<USER> flight veers off icy runway at <USER>. Most DFW flights Cancelled Flighted Monday, Flightaware says. <URL>",negative,0,emoji_heavy,D2
1432,<USER> Deplaned for the 3rd fucking time. Fuck you AA.,negative,0,emoji_heavy,D2
1433,<USER> please don't go to the check in process <USER> uses at #MCO. It's an absolute disaster.,negative,0,emoji_heavy,D2
1434,<USER> you guys have such big hearts.. keep up the good work,positive,2,emoji_heavy,D2
1435,<USER> I don't see how I need to spend an extra $100 bc of ur equipment failure.,negative,0,emoji_heavy,D2
1436,<USER> things happen it's ok just wish I was on the beach and not in the airport,positive,2,negation|emoji_heavy,D2
1437,"<USER> sorry so Late Flight, responded to your DM.",negative,0,emoji_heavy,D2
1438,<USER> I ask for reimbursement maybe miles added to my account for my inconvenience and for the money that I had to spend,negative,0,emoji_heavy,D2
1439,<USER> FYI...call stilling getting dropped. After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,negative,0,negation|emoji_heavy,D2
1440,"<USER> no worries about the tweets. We all should do what we can to make sure we, as in your tag line, ""Fly the Friendly Skies.""",positive,2,negation|emoji_heavy,D2
1441,<USER> are you expecting flights out of DFW to be Cancelled Flightled tomorrow AM and afternoon?,neutral,1,emoji_heavy,D2
1442,"Cool! ""<USER>: <USER> We are 60% there and anticipate completing installation on all our A320's this year. <URL>",positive,2,emoji_heavy,D2
1443,<USER> were stuck on a plane in Dallas that's supposed to be going to Okc. There's an issue w/ the plane. Any idea on how much longer?,negative,0,emoji_heavy,D2
1444,<USER> thank you for fully boarding flight 1689 this morning before noticing we had no pilots. #fail,negative,0,negation|emoji_heavy,D2
1445,<USER> I missed a goal On <USER> because of your Inept male stewardess. I should have landed already but I havent taken off yet.,negative,0,emoji_heavy,D2
1446,"<USER> your unhelpful team? Sure I did. I'm in Bangkok, my bag in Chicago. Are u going to pay for my accommodation s until my bag arrives??",negative,0,emoji_heavy,D2
1447,<USER> thanks for taking my flight off the board AND NOT PROVIDING and updates about my flight which is 26 minutes Late Flight.,negative,0,negation|emoji_heavy,D2
1448,<USER> - Going on 3 days (tomorrow) and I still haven't received my bag from my flight to Toronto. Would love to see some seriousness here.,negative,0,emoji_heavy,D2
1449,<USER> we have been advised to turn this issue over to the police due to the sexual assult THANK YOU FOR ALLOWING THAT ON YOUR PLANE!,negative,0,emoji_heavy,D2
1450,"<USER> <USER> despite the inconvenience, the situation was handled quickly and we appreciate it very much!",positive,2,emoji_heavy,D2
1451,<USER> pretty lame response to a two paged single spaced letter <URL>,negative,0,emoji_heavy,D2
1452,<USER> following. Thank you.,positive,2,emoji_heavy|short_ambiguous,D2
1453,<USER> Got flight reschedule to flight form PIT to FLL and our flight had mechanical problems so we were delayed an hour Missed my connect,negative,0,emoji_heavy,D2
1454,<USER> How does that make a flight takeoff on time? And regardless it makes me Late Flight because now I have to wait for my bag at baggage claim.,negative,0,emoji_heavy,D2
1455,"<USER> - how do I get an answer to my question? Holding for hours , after 6x getting your message just said you aren't taking calls.",negative,0,emoji_heavy,D2
1456,<USER> here's a first..both pilot and first officer in galley during flight...,negative,0,emoji_heavy,D2
1457,<USER> I paid seat upgrade b4 the severe weather. Got booked on another flight but did not get upgrade. Was calling to inquire. HELP!,negative,0,negation|emoji_heavy,D2
1458,<USER> what's your pet policy?,neutral,1,emoji_heavy,D2
1459,<USER> I love you,positive,2,emoji_heavy|short_ambiguous,D2
1460,"<USER> that 2 hr wait became a 4 hr one. And y'all claimed to have sent an email. Yeah, that never happened. #FlyDelta",negative,0,negation|emoji_heavy,D2
1461,"<USER> even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail",negative,0,hashtag_heavy|emoji_heavy,D2
1462,<USER> DONT LOSE MY LUGGAGE!!!,negative,0,emoji_heavy,D2
1463,<USER> Not a happy flyer. UA flight 1161 from SFO to Cleveland. Sunday 2/22. Stay tuned for blog article from <URL>,negative,0,negation|emoji_heavy,D2
1464,"<USER> Hello SWA, Who is your POC for partnerships with nonprofit organizations in BWI area?",neutral,1,emoji_heavy,D2
1465,<USER> Longer flights with 300 series no wifi? Will be great when you retire them.,negative,0,negation|emoji_heavy,D2
1466,<USER> I would appreciate that. Thank you.,positive,2,emoji_heavy,D2
1467,"<USER> + besides, no small degree of self-interest. We take that route several times a year &amp; would hate to be in that situation.",negative,0,negation|emoji_heavy,D2
1468,<USER> any effort to fix your points system? 11 days and a call to customer service and still no account update. Chasing points is no fun,negative,0,negation|emoji_heavy,D2
1469,<USER> but I've been trying to call them since yesterday and I keep getting hung up on? Can you get me through to them??,negative,0,emoji_heavy,D2
1470,<USER> why haven't you allowed for flight changes into the NY area airports tonight? Everyone is saying travel is treacherous.,negative,0,emoji_heavy,D2
1471,<USER> Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?,negative,0,emoji_heavy,D2
1472,<USER> I think I get a faster response on Twitter than I do when I call...what's up with that?,negative,0,emoji_heavy,D2
1473,"<USER> Today is going to be the day, I can feel it! Thank y'all for your support throughout! We're coming home Nashville! #Octavia",neutral,1,emoji_heavy,D2
1474,<USER> - Hi Janet in customer service. I'm calling you back and have been sitting in que for 40 mins! Plz pick it up!!! #frustrated,negative,0,emoji_heavy,D2
1475,<USER> #usairways #unacceptable #holdtime REALLY?! <URL>,negative,0,hashtag_heavy|emoji_heavy,D2
1476,<USER> yeah I'm aware of that. Hence my original msg to you.,negative,0,emoji_heavy,D2
1477,<USER> does forelock guarantee the fare only or fare &amp; seats?,neutral,1,emoji_heavy,D2
1478,<USER> sure can! Just a second.,neutral,1,emoji_heavy,D2
1479,<USER> on top of that my online record was unavailable as well and then couldn't get anyone on the phone.,negative,0,emoji_heavy,D2
1480,<USER> thanks for updating me about the 1+ hour delay the exact second I got to ATL. 🙅🙅🙅,positive,2,emoji_heavy,D2
1481,<USER> <USER> you know...hockey sticks are expensive. Your baggage handlers shouldn't just be throwing them on the cart.,negative,0,emoji_heavy,D2
1482,<USER> Will you be issuing an exception policy for Denver for this weekend?,neutral,1,emoji_heavy,D2
1483,"<USER> Yay, thanks! Appreciate the help, I know it's NUTS right now with the cold and ice!",positive,2,emoji_heavy,D2
1484,<USER> this is all i gotta say to y'all &amp; your staff... for real <URL>,negative,0,emoji_heavy,D2
1485,<USER>. You guys made my day. Treated me well. Thank you!!!,positive,2,emoji_heavy,D2
1486,<USER> Man of steel flies to more cities though...and with more frequency too.,negative,0,emoji_heavy,D2
1487,<USER> sent,neutral,1,emoji_heavy|short_ambiguous,D2
1488,<USER> right so I missed my connection / had a three hour Kay over / then you lost my bag.,negative,0,emoji_heavy,D2
1489,<USER> I took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from LaGuardia. Thanks!,negative,0,emoji_heavy,D2
1490,"<USER> question:are there onboad 110 volt outlets in all planes? If so, where?",neutral,1,emoji_heavy,D2
1491,<USER> How do I get reimbursed for hotel and taxis for the Cancelled Flightation?,negative,0,emoji_heavy,D2
1492,<USER> I don't have a conference number. I spoke with Courtney in Texas and David before that. they finally fixed mine after an hour,negative,0,emoji_heavy,D2
1493,<USER> if you are giving tix to #DestinationDragons show would appreciate one or two for LA😄Flying from PHL to LAX on Friday,neutral,1,emoji_heavy,D2
1494,<USER> Airline trouble this winter &amp; not getting good customer service? contact <URL> we negotiate resolutions for You!,neutral,1,negation|emoji_heavy,D2
1495,<USER> I do! The best airline wifi ever. Thank you!,positive,2,emoji_heavy,D2
1496,<USER> Suck,negative,0,emoji_heavy|short_ambiguous,D2
1497,<USER> why would a flight arrive Late Flight or leave when 60% of your passengers have a connection?,negative,0,emoji_heavy,D2
1498,<USER> waiting 12 mins and counting to get through to Global Services....something going on?,negative,0,emoji_heavy,D2
1499,<USER> thank you,neutral,1,emoji_heavy|short_ambiguous,D2
1500,<USER> Thanks so much!,positive,2,emoji_heavy|short_ambiguous,D2
1501,<USER> it looks like a mistake,neutral,1,emoji_heavy,D2
